187.0,191.0,193.0,196.0,202.0,208.0,211.0,214.0,261.0,267.0,277.0,295.0,303.0,310.0,316.0,333.0,383.0,599.0,973.0,1267.0,1448.0,1767.0,2039.0,2309.0,2748.0,3404.0,5362.0
0.9338798515882472,0.9339230580809974,0.9339446613273725,0.9339770661969352,0.9340418759360606,0.9341066856751858,0.9341390905447485,0.9341714954143112,0.9346791717041264,0.9347439814432518,0.9348519976751274,0.9350464268925034,0.9351328398780039,0.9352084512403168,0.9352732609794421,0.9354568885736306,0.9359969697330085,0.9268295442340854,0.8818071996647902,0.8202237331450453,0.7781790773120871,0.6920409646395481,0.6099321219653869,0.541041798166619,0.45483716804546925,0.3509319278452946,0.16182315186943255
0.9291592073336918,0.9292102086564641,0.9292357093178503,0.9292739603099296,0.929350462294088,0.9294269642782466,0.9294652152703258,0.929503466262405,0.9301027318049798,0.9301792337891382,0.930306737096069,0.9305362430485445,0.9306382456940892,0.9307274980089407,0.9308039999930993,0.9310207556148816,0.9316582721495357,0.922217206519268,0.8758519825791372,0.8134152053587165,0.7709097616182511,0.6844439100539562,0.6024041622689467,0.5334330114145076,0.44736095453290253,0.34392247878933835,0.15689490322685923
0.9591081497127727,0.9591321055160228,0.9591440834176479,0.9591620502700856,0.9591979839749609,0.9592339176798362,0.9592518845322738,0.9592698513847115,0.9595513320729014,0.9595872657777768,0.9596471552859023,0.9597549564005282,0.9598028680070285,0.9598447906627164,0.9598807243675918,0.9599825365314051,0.9602819840720327,0.9543859493818722,0.9256571864005753,0.8845606480746735,0.8561650962172809,0.7922747083785604,0.7278347818715151,0.6746538124810623,0.6024183428070412,0.5086324727839011,0.30693195798971346
0.9637316351186269,0.9637619082929677,0.9637770448801382,0.9637997497608939,0.9638451595224052,0.9638905692839166,0.9639132741646722,0.9639359790454279,0.9642916888439335,0.9643370986054448,0.9644127815412971,0.9645490108258311,0.9646095571745128,0.9646625352296094,0.9647079449911208,0.9648366059820696,0.9652150206613308,0.9604652808995743,0.9360250844115776,0.9004332681112293,0.8757529259791604,0.8187703387965034,0.7604795015906191,0.7026172734818368,0.6085375766679277,0.4679537928184419,0.04834548675549477
0.9577725789852605,0.9578139940928931,0.9578347016467095,0.9578657629774341,0.9579278856388831,0.9579900083003322,0.9580210696310567,0.9580521309617812,0.9585387584764655,0.9586008811379146,0.9587044189069964,0.9588907868913437,0.958973617106609,0.9590460935449663,0.9591082162064153,0.9592842304138544,0.9598019192592633,0.9544271559556943,0.925817680500442,0.8839536734148589,0.8549353907876079,0.7895469246617389,0.7235414022073146,0.6691517256469377,0.5956419073363173,0.5005690804057699,0.2978870215604353
0.9261569508639115,0.9262016763609058,0.9262240391094029,0.9262575832321487,0.9263246714776401,0.9263917597231316,0.9264253038458773,0.926458847968623,0.9269843725583061,0.9270514608037976,0.9271632745462833,0.9273645392827577,0.9274539902767464,0.9275322598964865,0.9275993481419779,0.9277894315042037,0.9283485002166325,0.918260138124941,0.8694648810539483,0.8042427975850801,0.7599326691327273,0.6709617944846095,0.5872722636323657,0.5167461739757657,0.4297157371296036,0.32620707039513597,0.1433026474728383
0.928544644109121,0.9285829332977426,0.9286020778920534,0.9286307947835197,0.9286882285664522,0.9287456623493847,0.9287743792408509,0.9288030961323172,0.9292529940986217,0.9293104278815542,0.9294061508531083,0.9295784522019058,0.9296550305791491,0.929722036659237,0.9297794704421696,0.9299421994938116,0.9304208143515824,0.9204459463189173,0.8728322453772481,0.8091544165046317,0.765870633385004,0.6783902348865842,0.595742472499475,0.5261616074608106,0.4397181186875687,0.336280005978196,0.15102770053942435
0.9654652455969693,0.9654936922591901,0.9655079155903005,0.9655292505869661,0.9655719205802974,0.9656145905736285,0.9656359255702942,0.9656572605669598,0.9659915088480544,0.9660341788413856,0.9661052954969377,0.9662333054769313,0.9662901988013729,0.9663399804602594,0.9663826504535906,0.966503548768029,0.9668591320457892,0.9621849728779501,0.9379375026274178,0.9019887932345949,0.8769884478451488,0.8190616294497016,0.7596920574783484,0.7007590264773729,0.6049382834794905,0.4617528451956388,0.03437923519597186
0.946711772366221,0.9467563945492597,0.9467787056407792,0.9468121722780581,0.9468791055526162,0.9469460388271743,0.9469795054644534,0.9470129721017325,0.9475372827524376,0.9476042160269957,0.9477157714845925,0.9479165713082669,0.9480058156743444,0.9480839044946622,0.9481508377692203,0.9483404820471348,0.9488982593351191,0.9419671878496769,0.9063306994488439,0.8558814050724163,0.8211611624120102,0.7462102513265689,0.6724015144432172,0.6110671415483255,0.5308550382926377,0.43018423004021095,0.22965833269363894
